report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-07,LA,JJ,GRU,CDG,Boeing,Wide,B787,B787-9,789,30,9000,52461000,20250
2026-07,LA,JJ,GRU,CGB,Airbus,Narrow,A320,A319,319,10,1376,1135200,1350
2026-07,LA,JJ,GRU,CGB,Airbus,Narrow,A320,A320,320,57,9872,8144400,7680
2026-07,LA,JJ,GRU,CGB,Airbus,Narrow,A320,A321,321,81,17578,14501850,10920
2026-07,LA,JJ,GRU,CGR,Airbus,Narrow,A320,A319,319,3,418,235752,330
2026-07,LA,JJ,GRU,CGR,Airbus,Narrow,A320,A320,320,71,12362,6972168,7785
2026-07,LA,JJ,GRU,CGR,Airbus,Narrow,A320,A321,321,61,13316,7510224,6650
2026-07,LA,JJ,GRU,CLV,Airbus,Narrow,A320,A320,320,31,5404,2248064,2480
2026-07,LA,JJ,GRU,CNF,Airbus,Narrow,A320,A319,319,3,416,127712,200
2026-07,LA,JJ,GRU,CNF,Airbus,Narrow,A320,A320,320,86,14966,4594562,5990
2026-07,LA,JJ,GRU,CNF,Airbus,Narrow,A320,A321,321,91,19896,6108072,6330
2026-07,LA,JJ,GRU,COR,Airbus,Narrow,A320,A319,319,1,140,170100,205
2026-07,LA,JJ,GRU,COR,Airbus,Narrow,A320,A320,320,30,5138,6242670,6150
2026-07,LA,JJ,GRU,CPT,Boeing,Wide,B787,B787-9,789,14,4200,16602600,6045
2026-07,LA,JJ,GRU,CWB,Airbus,Narrow,A320,A319,319,6,814,181522,350
2026-07,LA,JJ,GRU,CWB,Airbus,Narrow,A320,A320,320,85,14680,3273640,5320
2026-07,LA,JJ,GRU,CWB,Airbus,Narrow,A320,A321,321,92,19924,4443052,5690
2026-07,LA,JJ,GRU,CXJ,Airbus,Narrow,A320,A319,319,3,410,201310,300
2026-07,LA,JJ,GRU,CXJ,Airbus,Narrow,A320,A320,320,28,4840,2376440,2800
2026-07,LA,JJ,GRU,DOU,Airbus,Narrow,A320,A319,319,4,560,305760,420
2026-07,LA,JJ,GRU,DOU,Airbus,Narrow,A320,A320,320,27,4718,2576028,2835
2026-07,LA,JJ,GRU,EZE,Airbus,Narrow,A320,A320,320,22,3804,4066476,3885
2026-07,LA,JJ,GRU,EZE,Airbus,Narrow,A320,A321,321,9,1948,2082412,1620
2026-07,LA,JJ,GRU,FCO,Boeing,Wide,B777,B777-300 Passenger,773,27,11070,64748430,18495
2026-07,LA,JJ,GRU,FCO,Boeing,Wide,B787,B787-9,789,3,900,5264100,2055
2026-07,LA,JJ,GRU,FEN,Airbus,Narrow,A320,A319,319,23,3122,5123202,5405
2026-07,LA,JJ,GRU,FLN,Airbus,Narrow,A320,A319,319,3,414,132066,220
2026-07,LA,JJ,GRU,FLN,Airbus,Narrow,A320,A320,320,85,14670,4679730,6200
2026-07,LA,JJ,GRU,FLN,Airbus,Narrow,A320,A321,321,72,15674,5000006,5385
2026-07,LA,JJ,GRU,FOR,Airbus,Narrow,A320,A319,319,2,276,400752,410
2026-07,LA,JJ,GRU,FOR,Airbus,Narrow,A320,A320,320,83,14340,20821680,16970
2026-07,LA,JJ,GRU,FOR,Airbus,Narrow,A320,A321,321,117,25324,36770448,23870
2026-07,LA,JJ,GRU,FOR,Boeing,Wide,B787,B787-9,789,13,3900,5662800,2575
2026-07,LA,JJ,GRU,FRA,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,77213250,21700
2026-07,LA,JJ,GRU,GIG,Airbus,Narrow,A320,A319,319,1,136,28560,60
2026-07,LA,JJ,GRU,GIG,Airbus,Narrow,A320,A320,320,151,26098,5480580,9065
2026-07,LA,JJ,GRU,GIG,Airbus,Narrow,A320,A321,321,86,18750,3937500,5160
2026-07,LA,JJ,GRU,GYN,Airbus,Narrow,A320,A319,319,9,1228,614000,895
2026-07,LA,JJ,GRU,GYN,Airbus,Narrow,A320,A320,320,60,10474,5237000,5925
2026-07,LA,JJ,GRU,GYN,Airbus,Narrow,A320,A321,321,92,20056,10028000,9080
2026-07,LA,JJ,GRU,IGU,Airbus,Narrow,A320,A319,319,1,136,72216,105
2026-07,LA,JJ,GRU,IGU,Airbus,Narrow,A320,A320,320,49,8538,4533678,5170
2026-07,LA,JJ,GRU,IGU,Airbus,Narrow,A320,A321,321,82,17940,9526140,8740
2026-07,LA,JJ,GRU,IMP,Airbus,Narrow,A320,A319,319,3,414,510462,540
2026-07,LA,JJ,GRU,IMP,Airbus,Narrow,A320,A320,320,27,4700,5795100,4860
2026-07,LA,JJ,GRU,IOS,Airbus,Narrow,A320,A319,319,4,558,427986,480
2026-07,LA,JJ,GRU,IOS,Airbus,Narrow,A320,A320,320,63,10950,8398650,7655
2026-07,LA,JJ,GRU,IZA,Airbus,Narrow,A320,A319,319,2,274,68226,120
2026-07,LA,JJ,GRU,IZA,Airbus,Narrow,A320,A320,320,29,5034,1253466,1780
2026-07,LA,JJ,GRU,JDO,Airbus,Narrow,A320,A319,319,1,138,167394,175
2026-07,LA,JJ,GRU,JDO,Airbus,Narrow,A320,A320,320,32,5578,6766114,5590
2026-07,LA,JJ,GRU,JDO,Airbus,Narrow,A320,A321,321,29,6328,7675864,5055
2026-07,LA,JJ,GRU,JFK,Boeing,Wide,B787,B787-9,789,33,9900,46975500,19470
2026-07,LA,JJ,GRU,JJD,Airbus,Narrow,A320,A319,319,1,138,202722,205
2026-07,LA,JJ,GRU,JJD,Airbus,Narrow,A320,A320,320,39,6820,10018580,7995
2026-07,LA,JJ,GRU,JJD,Airbus,Narrow,A320,A321,321,22,4790,7036510,4510
2026-07,LA,JJ,GRU,JJG,Airbus,Narrow,A320,A319,319,4,554,218830,335
2026-07,LA,JJ,GRU,JJG,Airbus,Narrow,A320,A320,320,18,3142,1241090,1510
2026-07,LA,JJ,GRU,JNB,Boeing,Wide,B787,B787-9,789,13,3900,18057000,6635
2026-07,LA,JJ,GRU,JOI,Airbus,Narrow,A320,A320,320,31,5404,1296960,2215
2026-07,LA,JJ,GRU,JPA,Airbus,Narrow,A320,A320,320,22,3820,5183740,4175
2026-07,LA,JJ,GRU,JPA,Airbus,Narrow,A320,A321,321,79,17188,23324116,15000
2026-07,LA,JJ,GRU,LAX,Boeing,Wide,B787,B787-9,789,23,6900,42476400,17095
2026-07,LA,JJ,GRU,LDB,Airbus,Narrow,A320,A319,319,10,1380,408480,750
2026-07,LA,JJ,GRU,LDB,Airbus,Narrow,A320,A320,320,68,11864,3511744,5045
2026-07,LA,JJ,GRU,LDB,Airbus,Narrow,A320,A321,321,11,2402,710992,795
2026-07,LA,JJ,GRU,LHR,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,74518730,20925
2026-07,LA,JJ,GRU,LIM,Airbus,Narrow,A320,A320,320,42,7278,15720480,13225
2026-07,LA,JJ,GRU,LIM,Airbus,Narrow,A320,A321,321,6,1298,2803680,1920
2026-07,LA,JJ,GRU,LIM,Boeing,Wide,B787,B787-9,789,3,900,1944000,960
2026-07,LA,JJ,GRU,LIS,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,62469650,17645
2026-07,LA,JJ,GRU,LIS,Boeing,Wide,B787,B787-9,789,5,1500,7372500,2825
2026-07,LA,JJ,GRU,MAD,Boeing,Wide,B777,B777-300 Passenger,773,9,3690,19154790,5400
2026-07,LA,JJ,GRU,MAD,Boeing,Wide,B787,B787-9,789,49,14700,76307700,29535
2026-07,LA,JJ,GRU,MAO,Airbus,Narrow,A320,A320,320,57,9736,16268856,13500
2026-07,LA,JJ,GRU,MAO,Airbus,Narrow,A320,A321,321,73,15660,26167860,17310
2026-07,LA,JJ,GRU,MCO,Boeing,Wide,B787,B787-9,789,49,14700,62563200,25885
2026-07,LA,JJ,GRU,MCP,Airbus,Narrow,A320,A320,320,27,4688,7707072,6325
2026-07,LA,JJ,GRU,MCZ,Airbus,Narrow,A320,A319,319,18,2478,2946342,3060
2026-07,LA,JJ,GRU,MCZ,Airbus,Narrow,A320,A320,320,56,9698,11530922,9515
2026-07,LA,JJ,GRU,MCZ,Airbus,Narrow,A320,A321,321,76,16464,19575696,12905
2026-07,LA,JJ,GRU,MDZ,Airbus,Narrow,A320,A320,320,31,5370,8076480,7420
2026-07,LA,JJ,GRU,MEX,Boeing,Wide,B787,B787-9,789,30,9000,41508000,16765
2026-07,LA,JJ,GRU,MGF,Airbus,Narrow,A320,A319,319,3,414,143658,255
2026-07,LA,JJ,GRU,MGF,Airbus,Narrow,A320,A320,320,36,6292,2183324,3055
2026-07,LA,JJ,GRU,MGF,Airbus,Narrow,A320,A321,321,54,11802,4095294,4590
2026-07,LA,JJ,GRU,MIA,Boeing,Wide,B777,B777-300 Passenger,773,35,14350,58433200,17760
2026-07,LA,JJ,GRU,MIA,Boeing,Wide,B787,B787-9,789,36,10800,43977600,18340
2026-07,LA,JJ,GRU,MOC,Airbus,Narrow,A320,A319,319,6,812,401128,540
2026-07,LA,JJ,GRU,MOC,Airbus,Narrow,A320,A320,320,25,4326,2137044,2250
2026-07,LA,JJ,GRU,MVD,Airbus,Narrow,A320,A320,320,70,12066,11752284,11095
2026-07,LA,JJ,GRU,MVD,Airbus,Narrow,A320,A321,321,10,2164,2107736,1550
2026-07,LA,JJ,GRU,MXP,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,74747510,20815
2026-07,LA,JJ,GRU,NAT,Airbus,Narrow,A320,A320,320,26,4542,6458724,5045
2026-07,LA,JJ,GRU,NAT,Airbus,Narrow,A320,A321,321,99,21684,30834648,19135
2026-07,LA,JJ,GRU,NVT,Airbus,Narrow,A320,A319,319,11,1522,417028,760
2026-07,LA,JJ,GRU,NVT,Airbus,Narrow,A320,A320,320,109,18972,5198328,7625
2026-07,LA,JJ,GRU,OPS,Airbus,Narrow,A320,A320,320,31,5408,5332288,4805
2026-07,LA,JJ,GRU,PET,Airbus,Narrow,A320,A319,319,14,1940,1307560,1680
2026-07,LA,JJ,GRU,PFB,Airbus,Narrow,A320,A319,319,1,140,69020,95
2026-07,LA,JJ,GRU,PFB,Airbus,Narrow,A320,A320,320,53,9252,4561236,5255
2026-07,LA,JJ,GRU,PMW,Airbus,Narrow,A320,A319,319,2,276,251712,290
2026-07,LA,JJ,GRU,PMW,Airbus,Narrow,A320,A320,320,16,2804,2557248,2320
2026-07,LA,JJ,GRU,PMW,Airbus,Narrow,A320,A321,321,57,12488,11389056,8255
2026-07,LA,JJ,GRU,PNZ,Airbus,Narrow,A320,A319,319,6,810,844830,930
2026-07,LA,JJ,GRU,PNZ,Airbus,Narrow,A320,A320,320,30,5220,5444460,4645
2026-07,LA,JJ,GRU,PNZ,Airbus,Narrow,A320,A321,321,26,5678,5922154,4020
2026-07,LA,JJ,GRU,POA,Airbus,Narrow,A320,A320,320,84,14502,7787574,8800
2026-07,LA,JJ,GRU,POA,Airbus,Narrow,A320,A321,321,156,33946,18229002,16375
2026-07,LA,JJ,GRU,PUJ,Airbus,Narrow,A320,A320,320,22,3822,12398568,8800
2026-07,LA,JJ,GRU,PVH,Airbus,Narrow,A320,A320,320,12,2106,3230604,2635
2026-07,LA,JJ,GRU,PVH,Airbus,Narrow,A320,A321,321,19,4156,6375304,4180
2026-07,LA,JJ,GRU,RAO,Airbus,Narrow,A320,A319,319,3,420,75180,180
2026-07,LA,JJ,GRU,RAO,Airbus,Narrow,A320,A320,320,28,4880,873520,1680
2026-07,LA,JJ,GRU,RBR,Airbus,Narrow,A320,A319,319,2,274,461964,480
2026-07,LA,JJ,GRU,RBR,Airbus,Narrow,A320,A320,320,4,680,1146480,960
2026-07,LA,JJ,GRU,RBR,Airbus,Narrow,A320,A321,321,7,1516,2555976,1680
2026-07,LA,JJ,GRU,REC,Airbus,Narrow,A320,A319,319,6,814,1059828,1080
2026-07,LA,JJ,GRU,REC,Airbus,Narrow,A320,A320,320,36,6216,8093232,6515
2026-07,LA,JJ,GRU,REC,Airbus,Narrow,A320,A321,321,140,30400,39580800,25445
2026-07,LA,JJ,GRU,ROS,Airbus,Narrow,A320,A320,320,18,3100,3372800,3390
2026-07,LA,JJ,GRU,SCL,Airbus,Narrow,A320,A321,321,84,18160,29528160,21840
2026-07,LA,JJ,GRU,SDU,Airbus,Narrow,A320,A319,319,93,12874,2755036,5250
2026-07,LA,JJ,GRU,SJP,Airbus,Narrow,A320,A320,320,44,7702,2002520,3035
2026-07,LA,JJ,GRU,SLZ,Airbus,Narrow,A320,A319,319,1,136,195976,205
2026-07,LA,JJ,GRU,SLZ,Airbus,Narrow,A320,A320,320,34,5842,8418322,6995
2026-07,LA,JJ,GRU,SLZ,Airbus,Narrow,A320,A321,321,89,19242,27727722,18245
2026-07,LA,JJ,GRU,SSA,Airbus,Narrow,A320,A319,319,13,1780,1600220,1820
2026-07,LA,JJ,GRU,SSA,Airbus,Narrow,A320,A320,320,110,19068,17142132,15310
2026-07,LA,JJ,GRU,SSA,Airbus,Narrow,A320,A321,321,72,15634,14054966,9970
2026-07,LA,JJ,GRU,THE,Airbus,Narrow,A320,A319,319,3,404,519544,555
2026-07,LA,JJ,GRU,THE,Airbus,Narrow,A320,A320,320,11,1912,2458832,2055
2026-07,LA,JJ,GRU,THE,Airbus,Narrow,A320,A321,321,79,17262,22198932,14750
2026-07,LA,JJ,GRU,UBA,Airbus,Narrow,A320,A319,319,3,412,110828,210
2026-07,LA,JJ,GRU,UBA,Airbus,Narrow,A320,A320,320,11,1926,518094,770
2026-07,LA,JJ,GRU,UDI,Airbus,Narrow,A320,A319,319,27,3722,1235704,2020
2026-07,LA,JJ,GRU,UDI,Airbus,Narrow,A320,A320,320,89,15538,5158616,6640
2026-07,LA,JJ,GRU,UNA,Airbus,Narrow,A320,A320,320,3,540,399060,355
2026-07,LA,JJ,GRU,USH,Airbus,Narrow,A320,A321,321,18,3914,9546246,6140
2026-07,LA,JJ,GRU,VDC,Airbus,Narrow,A320,A320,320,26,4532,3127080,2975
2026-07,LA,JJ,GRU,VDC,Airbus,Narrow,A320,A321,321,36,7840,5409600,4070
2026-07,LA,JJ,GRU,VIX,Airbus,Narrow,A320,A319,319,1,140,63420,85
2026-07,LA,JJ,GRU,VIX,Airbus,Narrow,A320,A320,320,54,9432,4272696,4590
2026-07,LA,JJ,GRU,VIX,Airbus,Narrow,A320,A321,321,115,25194,11412882,9785
2026-07,LA,JJ,GRU,XAP,Airbus,Narrow,A320,A319,319,8,1108,509680,800
2026-07,LA,JJ,GRU,XAP,Airbus,Narrow,A320,A320,320,84,14624,6727040,8400
2026-07,LA,JJ,GYN,BSB,Airbus,Narrow,A320,A319,319,14,1932,195132,640
2026-07,LA,JJ,GYN,BSB,Airbus,Narrow,A320,A320,320,58,10062,1016262,2690
2026-07,LA,JJ,GYN,BSB,Airbus,Narrow,A320,A321,321,18,3914,395314,875
2026-07,LA,JJ,GYN,CGH,Airbus,Narrow,A320,A319,319,42,5816,2954528,4130
2026-07,LA,JJ,GYN,CGH,Airbus,Narrow,A320,A320,320,117,20326,10325608,11610
2026-07,LA,JJ,GYN,GRU,Airbus,Narrow,A320,A319,319,6,824,412000,655
2026-07,LA,JJ,GYN,GRU,Airbus,Narrow,A320,A320,320,66,11452,5726000,7100
2026-07,LA,JJ,GYN,GRU,Airbus,Narrow,A320,A321,321,89,19336,9668000,9095
2026-07,LA,JJ,IGU,BSB,Airbus,Narrow,A320,A321,321,31,6804,5388768,3720
2026-07,LA,JJ,IGU,CGH,Airbus,Narrow,A320,A319,319,13,1792,924672,1205
2026-07,LA,JJ,IGU,CGH,Airbus,Narrow,A320,A320,320,57,9940,5129040,5305
2026-07,LA,JJ,IGU,CWB,Airbus,Narrow,A320,A319,319,4,560,189280,280
2026-07,LA,JJ,IGU,CWB,Airbus,Narrow,A320,A320,320,44,7622,2576236,3075
2026-07,LA,JJ,IGU,GIG,Airbus,Narrow,A320,A321,321,31,6776,5014240,3565
2026-07,LA,JJ,IGU,GRU,Airbus,Narrow,A320,A319,319,2,276,146556,205
2026-07,LA,JJ,IGU,GRU,Airbus,Narrow,A320,A320,320,48,8336,4426416,4990
2026-07,LA,JJ,IGU,GRU,Airbus,Narrow,A320,A321,321,82,17886,9497466,8510
2026-07,LA,JJ,IMP,BSB,Airbus,Narrow,A320,A319,319,1,138,97980,115
2026-07,LA,JJ,IMP,BSB,Airbus,Narrow,A320,A320,320,30,5208,3697680,3450
2026-07,LA,JJ,IMP,GRU,Airbus,Narrow,A320,A319,319,3,410,505530,545
2026-07,LA,JJ,IMP,GRU,Airbus,Narrow,A320,A320,320,28,4904,6046632,5165
2026-07,LA,JJ,IOS,CGH,Airbus,Narrow,A320,A319,319,16,2220,1740480,2240
2026-07,LA,JJ,IOS,CGH,Airbus,Narrow,A320,A320,320,23,4026,3156384,3220
2026-07,LA,JJ,IOS,GRU,Airbus,Narrow,A320,A319,319,4,550,421850,525
2026-07,LA,JJ,IOS,GRU,Airbus,Narrow,A320,A320,320,63,10968,8412456,8140
2026-07,LA,JJ,IZA,GRU,Airbus,Narrow,A320,A319,319,2,274,68226,140
2026-07,LA,JJ,IZA,GRU,Airbus,Narrow,A320,A320,320,29,5050,1257450,2030
2026-07,LA,JJ,JDO,FOR,Airbus,Narrow,A320,A320,320,10,1756,423196,590
2026-07,LA,JJ,JDO,FOR,Airbus,Narrow,A320,A321,321,8,1750,421750,480
2026-07,LA,JJ,JDO,GRU,Airbus,Narrow,A320,A319,319,1,134,162542,190
2026-07,LA,JJ,JDO,GRU,Airbus,Narrow,A320,A320,320,35,6088,7384744,6535
2026-07,LA,JJ,JDO,GRU,Airbus,Narrow,A320,A321,321,26,5690,6901970,4810
2026-07,LA,JJ,JFK,GRU,Boeing,Wide,B787,B787-9,789,33,9900,46975500,19295
2026-07,LA,JJ,JJD,GRU,Airbus,Narrow,A320,A319,319,1,138,202722,210
2026-07,LA,JJ,JJD,GRU,Airbus,Narrow,A320,A320,320,39,6782,9962758,8150
2026-07,LA,JJ,JJD,GRU,Airbus,Narrow,A320,A321,321,22,4790,7036510,4545
2026-07,LA,JJ,JJG,GRU,Airbus,Narrow,A320,A319,319,4,552,218040,360
2026-07,LA,JJ,JJG,GRU,Airbus,Narrow,A320,A320,320,18,3140,1240300,1650
2026-07,LA,JJ,JNB,GRU,Boeing,Wide,B787,B787-9,789,13,3900,18057000,8045
2026-07,LA,JJ,JOI,CGH,Airbus,Narrow,A320,A319,319,4,554,122988,260
2026-07,LA,JJ,JOI,CGH,Airbus,Narrow,A320,A320,320,27,4686,1040292,1755
2026-07,LA,JJ,JOI,GRU,Airbus,Narrow,A320,A320,320,31,5450,1308000,2145
2026-07,LA,JJ,JPA,BSB,Airbus,Narrow,A320,A320,320,3,520,552760,505
2026-07,LA,JJ,JPA,BSB,Airbus,Narrow,A320,A321,321,55,12018,12775134,9200
2026-07,LA,JJ,JPA,CGH,Airbus,Narrow,A320,A319,319,9,1244,1709256,1890
2026-07,LA,JJ,JPA,CGH,Airbus,Narrow,A320,A320,320,30,5244,7205256,6300
2026-07,LA,JJ,JPA,GIG,Airbus,Narrow,A320,A320,320,11,1912,2313520,1975
2026-07,LA,JJ,JPA,GIG,Airbus,Narrow,A320,A321,321,2,434,525140,360
2026-07,LA,JJ,JPA,GRU,Airbus,Narrow,A320,A320,320,22,3812,5172884,4575
2026-07,LA,JJ,JPA,GRU,Airbus,Narrow,A320,A321,321,80,17404,23617228,16665
2026-07,LA,JJ,LAX,GRU,Boeing,Wide,B787,B787-9,789,23,6900,42476400,15985
2026-07,LA,JJ,LDB,CGH,Airbus,Narrow,A320,A319,319,12,1672,476520,840
2026-07,LA,JJ,LDB,CGH,Airbus,Narrow,A320,A320,320,28,4928,1404480,1955
2026-07,LA,JJ,LDB,GRU,Airbus,Narrow,A320,A319,319,10,1400,414400,725
2026-07,LA,JJ,LDB,GRU,Airbus,Narrow,A320,A320,320,68,11834,3502864,5185
2026-07,LA,JJ,LDB,GRU,Airbus,Narrow,A320,A321,321,11,2412,713952,785
2026-07,LA,JJ,LHR,GRU,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,74518730,21235
2026-07,LA,JJ,LIM,GRU,Airbus,Narrow,A320,A320,320,42,7252,15664320,12315
2026-07,LA,JJ,LIM,GRU,Airbus,Narrow,A320,A321,321,6,1296,2799360,1740
2026-07,LA,JJ,LIM,GRU,Boeing,Wide,B787,B787-9,789,3,900,1944000,825
2026-07,LA,JJ,LIS,FOR,Boeing,Wide,B787,B787-9,789,8,2400,8347200,3840
2026-07,LA,JJ,LIS,GRU,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,62469650,18925
2026-07,LA,JJ,LIS,GRU,Boeing,Wide,B787,B787-9,789,5,1500,7372500,3025
2026-07,LA,JJ,MAB,BSB,Airbus,Narrow,A320,A319,319,1,138,100188,125
2026-07,LA,JJ,MAB,BSB,Airbus,Narrow,A320,A320,320,30,5218,3788268,3730
2026-07,LA,JJ,MAD,GRU,Boeing,Wide,B777,B777-300 Passenger,773,9,3690,19154790,5715
2026-07,LA,JJ,MAD,GRU,Boeing,Wide,B787,B787-9,789,48,14400,74750400,30480
2026-07,LA,JJ,MAO,BEL,Airbus,Narrow,A320,A320,320,5,854,690032,650
2026-07,LA,JJ,MAO,BEL,Airbus,Narrow,A320,A321,321,3,648,523584,390
2026-07,LA,JJ,MAO,BSB,Airbus,Narrow,A320,A320,320,33,5686,6868688,5785
2026-07,LA,JJ,MAO,BSB,Airbus,Narrow,A320,A321,321,27,5830,7042640,4860
2026-07,LA,JJ,MAO,FOR,Airbus,Narrow,A320,A320,320,26,4510,6701860,5330
2026-07,LA,JJ,MAO,FOR,Airbus,Narrow,A320,A321,321,35,7632,11341152,7175
2026-07,LA,JJ,MAO,GIG,Airbus,Narrow,A320,A320,320,14,2414,4260710,3500
2026-07,LA,JJ,MAO,GIG,Airbus,Narrow,A320,A321,321,8,1726,3046390,2000
2026-07,LA,JJ,MAO,GRU,Airbus,Narrow,A320,A320,320,50,8576,14330496,11600
2026-07,LA,JJ,MAO,GRU,Airbus,Narrow,A320,A321,321,79,16964,28346844,18230
2026-07,LA,JJ,MCO,GRU,Boeing,Wide,B787,B787-9,789,49,14700,62563200,25340
2026-07,LA,JJ,MCP,BEL,Airbus,Narrow,A320,A320,320,37,6464,1318656,2035
2026-07,LA,JJ,MCP,BSB,Airbus,Narrow,A320,A319,319,8,1118,1245452,1320
2026-07,LA,JJ,MCP,BSB,Airbus,Narrow,A320,A320,320,23,4002,4458228,3795
2026-07,LA,JJ,MCP,GRU,Airbus,Narrow,A320,A320,320,27,4682,7697208,6325
2026-07,LA,JJ,MCZ,BSB,Airbus,Narrow,A320,A319,319,2,272,252144,300
2026-07,LA,JJ,MCZ,BSB,Airbus,Narrow,A320,A320,320,30,5208,4827816,4500
2026-07,LA,JJ,MCZ,BSB,Airbus,Narrow,A320,A321,321,26,5656,5243112,3900
2026-07,LA,JJ,MCZ,CGH,Airbus,Narrow,A320,A319,319,16,2208,2665056,3040
2026-07,LA,JJ,MCZ,CGH,Airbus,Narrow,A320,A320,320,51,8926,10773682,9670
2026-07,LA,JJ,MCZ,GRU,Airbus,Narrow,A320,A319,319,16,2196,2611044,2955
2026-07,LA,JJ,MCZ,GRU,Airbus,Narrow,A320,A320,320,54,9394,11169466,10000
2026-07,LA,JJ,MCZ,GRU,Airbus,Narrow,A320,A321,321,75,16350,19440150,13890
2026-07,LA,JJ,MDZ,GRU,Airbus,Narrow,A320,A320,320,31,5336,8025344,6375
2026-07,LA,JJ,MEX,GRU,Boeing,Wide,B787,B787-9,789,30,9000,41508000,16245
2026-07,LA,JJ,MGF,CGH,Airbus,Narrow,A320,A319,319,7,980,328300,560
2026-07,LA,JJ,MGF,CGH,Airbus,Narrow,A320,A320,320,24,4190,1403650,1920
2026-07,LA,JJ,MGF,GRU,Airbus,Narrow,A320,A319,319,3,414,143658,290
2026-07,LA,JJ,MGF,GRU,Airbus,Narrow,A320,A320,320,35,6112,2120864,3230
2026-07,LA,JJ,MGF,GRU,Airbus,Narrow,A320,A321,321,55,12030,4174410,4480
2026-07,LA,JJ,MIA,FOR,Boeing,Wide,B787,B787-9,789,5,1500,5187000,2050
2026-07,LA,JJ,MIA,GRU,Boeing,Wide,B777,B777-300 Passenger,773,35,14350,58433200,17385
2026-07,LA,JJ,MIA,GRU,Boeing,Wide,B787,B787-9,789,36,10800,43977600,17940
2026-07,LA,JJ,MOC,GRU,Airbus,Narrow,A320,A319,319,6,828,409032,570
2026-07,LA,JJ,MOC,GRU,Airbus,Narrow,A320,A320,320,25,4332,2140008,2370
2026-07,LA,JJ,MVD,GRU,Airbus,Narrow,A320,A320,320,70,12080,11765920,10910
2026-07,LA,JJ,MVD,GRU,Airbus,Narrow,A320,A321,321,10,2168,2111632,1485
2026-07,LA,JJ,MXP,GRU,Boeing,Wide,B777,B777-300 Passenger,773,31,12710,74747510,22320
2026-07,LA,JJ,NAT,BSB,Airbus,Narrow,A320,A320,320,3,520,570960,505
2026-07,LA,JJ,NAT,BSB,Airbus,Narrow,A320,A321,321,58,12600,13834800,9710
2026-07,LA,JJ,NAT,CGH,Airbus,Narrow,A320,A319,319,19,2620,3770180,4085
2026-07,LA,JJ,NAT,CGH,Airbus,Narrow,A320,A320,320,43,7536,10844304,9130
2026-07,LA,JJ,NAT,FOR,Airbus,Narrow,A320,A321,321,31,6782,1742974,2015
2026-07,LA,JJ,NAT,GRU,Airbus,Narrow,A320,A320,320,24,4164,5921208,5005
2026-07,LA,JJ,NAT,GRU,Airbus,Narrow,A320,A321,321,102,22188,31551336,21215
2026-07,LA,JJ,NVT,CGH,Airbus,Narrow,A320,A319,319,11,1528,391168,670
2026-07,LA,JJ,NVT,CGH,Airbus,Narrow,A320,A320,320,129,22442,5745152,8350
2026-07,LA,JJ,NVT,GRU,Airbus,Narrow,A320,A319,319,11,1504,412096,820
2026-07,LA,JJ,NVT,GRU,Airbus,Narrow,A320,A320,320,109,18906,5180244,8020
2026-07,LA,JJ,OPS,BSB,Airbus,Narrow,A320,A320,320,31,5412,3133548,3255
2026-07,LA,JJ,OPS,GRU,Airbus,Narrow,A320,A320,320,31,5390,5314540,4780
2026-07,LA,JJ,PET,GRU,Airbus,Narrow,A320,A319,319,14,1942,1308908,1680
2026-07,LA,JJ,PFB,GRU,Airbus,Narrow,A320,A319,319,1,140,69020,95
2026-07,LA,JJ,PFB,GRU,Airbus,Narrow,A320,A320,320,53,9236,4553348,5055
2026-07,LA,JJ,PHB,FOR,Airbus,Narrow,A320,A320,320,9,1578,361362,565
2026-07,LA,JJ,PMW,BSB,Airbus,Narrow,A320,A319,319,18,2492,956928,1350
2026-07,LA,JJ,PMW,BSB,Airbus,Narrow,A320,A320,320,11,1922,738048,825
2026-07,LA,JJ,PMW,BSB,Airbus,Narrow,A320,A321,321,2,438,168192,150
2026-07,LA,JJ,PMW,GRU,Airbus,Narrow,A320,A319,319,2,280,255360,290
2026-07,LA,JJ,PMW,GRU,Airbus,Narrow,A320,A320,320,15,2636,2404032,2175
2026-07,LA,JJ,PMW,GRU,Airbus,Narrow,A320,A321,321,58,12704,11586048,8410
2026-07,LA,JJ,PNZ,GRU,Airbus,Narrow,A320,A319,319,6,830,865690,990
2026-07,LA,JJ,PNZ,GRU,Airbus,Narrow,A320,A320,320,29,5056,5273408,4750
2026-07,LA,JJ,PNZ,GRU,Airbus,Narrow,A320,A321,321,27,5892,6145356,4460
2026-07,LA,JJ,POA,AEP,Airbus,Narrow,A320,A320,320,14,2436,1286208,1540
2026-07,LA,JJ,POA,BPS,Airbus,Narrow,A320,A320,320,4,720,869040,720
2026-07,LA,JJ,POA,BSB,Airbus,Narrow,A320,A320,320,60,10326,10264044,9010
